,total_area,pop_density_avail,prop_semi_sls,median_income,gdp_hh,prop_flat_sls,prop_hh_1_person,avail_land,year,rpi,num_wait_lst,ratio_new_exist_prices,prop_det_sls,aff_rent,aff_sh_own,population,avg_hh_size,num_hh_2dp,num_hh_oth,int_rate_max,dwell_stock,prop_terr_sls,net_add_to_hh,g_belt_percent,num_hh_1dp,num_hh_1m,wait_list_to_hh,pop_density,int_rate_min,num_hh_>2dp,net_additions,all_sls_price
12,15660,33.562709832134296,0.4585517375266938,18581,0.0294781314781134,0.1632692681032809,0.3110476431163089,0.5325670498084292,2003,181.3,7867.0,1.087719298245614,0.1522034556396816,0.0,0.0,279913,2.4161968422937514,13482.80117,46075.27347,3.75,12908.0,0.2259755387303436,0.0042900823849553,0.4674329501915709,14240.61127,14186.73007,0.0679076018560229,17.874393358876116,3.5,6015.473991,497,94.0
13,73940,1.4477011494252874,0.2525442894836034,18249,0.0389487838972746,0.1089332830757632,0.2894272716663474,0.98836894779551,2004,186.7,2316.0,1.1147213114754098,0.2721447418017338,0.0,0.0,105798,2.423943199272863,5257.553552,18665.7387,4.75,0.0,0.3663776856388994,0.0103099722081021,0.0116310522044901,4919.646278,5265.350895,0.0530619902976989,1.4308628617798216,4.0,2171.473658,450,155.0
14,7270,27.44826498422713,0.2415776499589153,21035,0.0759116717749245,0.2592440427280197,0.2834729958218556,0.4360385144429161,2003,181.3,1997.0,1.5272727272727271,0.109695973705834,0.0,0.0,87011,2.468292403889373,4557.049489,14344.84804,3.75,4602.0,0.3894823336072309,0.0153184987886619,0.5639614855570839,4459.854909,4625.083928,0.0566500779276996,11.96850068775791,3.5,1896.896436,540,145.0
15,34220,8.237213651238896,0.2450462351387054,28807,0.0737725753587125,0.2509907529722589,0.2816426436405236,0.625073056691993,2017,272.5,5576.0,1.43749375,0.2965653896961691,91.0,72.0,176194,2.4196361025228947,8703.483687,31671.86291,0.5,37.0,0.2073976221928666,0.0137602607054039,0.374926943308007,9091.779794,9473.20282,0.0765740655622079,5.148860315604909,0.5,2842.498147,1002,330.0
16,12910,35.69009661835749,0.2668597434836574,32844,0.1151401621911732,0.2776168804302855,0.2683166643786818,0.3206816421378776,2018,281.6,563.0,0.9753086419753086,0.2536201903185767,0.0,82.0,147757,2.5215303015979225,7975.286895,24554.64727,0.75,165.0,0.2019031857674803,0.0094371586915249,0.6793183578621224,7905.051022,6916.50394,0.0096078125557478,11.445158791634393,0.75,2440.30152,553,405.0
17,37030,44.22281368821293,0.2667130919220056,25052,0.0683788334913553,0.1142061281337047,0.2755292762565872,0.0710234944639481,2012,242.7,1818.0,1.5830357142857143,0.3398328690807799,1.0,0.0,116306,2.45080696704024,6178.795587,20503.17956,0.5,2.0,0.2792479108635097,0.0037508266137014,0.9289765055360518,5389.783981,5458.754684,0.038309004402861,3.1408587631650016,0.5,2308.872691,178,283.25
18,96760,1.0705560148821829,0.2211850649350649,25353,0.0381827396518181,0.1221590909090909,0.3188383008786534,1.0,2016,263.1,2238.0,1.1520506912442396,0.463474025974026,61.0,3.0,103587,2.1876302280491644,3679.394617,22929.06702,0.25,0.0,0.1931818181818181,0.0101158917551,0.0,4288.649935,6054.860722,0.0472638115822837,1.0705560148821829,0.25,1356.738291,479,220.0
19,6940,39.72475570032573,0.4075080266732526,22341,0.050994760344117,0.1385527290689059,0.3229380428019782,0.8847262247838616,2007,206.6,6029.0,1.0833333333333333,0.1358360088910842,0.0,0.0,243910,2.45861474511437,11065.68708,36795.24016,5.75,24045.0,0.3181032353667572,0.0052617641628047,0.1152737752161383,13640.13607,15722.00132,0.0607723680795971,35.14553314121037,5.25,5667.72851,522,121.0
20,130910,1.3790310110815225,0.2834944751381215,26896,0.0707755527456845,0.1536602209944751,0.2972260041697459,0.8892368802994424,2018,281.6,1425.0,1.4327350746268657,0.3287292817679558,116.0,39.0,160533,2.3093113432770296,7299.077131,30654.4868,0.75,3841.0,0.2341160220994475,0.0087894029934173,0.1107631197005576,8709.269172,9035.004737,0.0204990168013415,1.2262852341303183,0.75,2190.873091,611,275.5
21,33810,2.960375556970083,0.3745136186770428,24824,0.049796371663066,0.0573929961089494,0.2581008415108437,0.9293108547766932,2009,213.7,1078.0,0.9482142857142856,0.3793774319066147,0.0,0.0,93015,2.4624186657310427,4730.207669,16459.9573,1.5,3095.0,0.188715953307393,0.0126277880293899,0.0706891452233067,5087.948022,4573.475109,0.0285382714794179,2.751109139307897,0.5,1746.264498,477,138.998
22,11070,8.691716566866267,0.2494669509594882,21997,0.048942963172285,0.0287846481876332,0.3386515653553825,0.9051490514905148,2012,242.7,1710.0,1.554027027027027,0.1247334754797441,0.0,0.0,87091,2.338174221413865,3665.779873,14023.99937,0.5,0.0,0.5970149253731343,-0.0012618317438822,0.0948509485094851,5006.984563,6229.464821,0.045909197490185,7.867299006323397,0.5,1936.771186,-47,75.0
23,21530,3.912587087784487,0.2393336042259244,27384,0.0711982311812326,0.1158065826899634,0.2258936065433855,1.0,2002,176.2,923.0,1.3256906077348067,0.3803331978870378,0.0,0.0,84238,2.5862857258493634,4943.744089,14709.16717,4.0,1.0,0.2645266151970744,0.0086272975256258,0.0,3901.770462,3172.831983,0.0283380626909347,3.912587087784487,4.0,1658.763847,281,189.95
24,4040,51.49430693069307,0.1209016393442622,27272,0.0697501932235128,0.2704918032786885,0.3280803269953897,1.0,2014,256.0,849.0,1.271604938271605,0.0377634660421545,210.0,0.0,208037,2.398449743411561,8092.729325,33784.27167,0.5,10219.0,0.5708430913348946,0.0027208339835948,0.0,12008.42702,14598.37271,0.009788084966407,51.49430693069307,0.5,4395.61515,236,162.5
25,150660,0.3666466386274117,0.2445414847161572,24037,0.0619627336749124,0.0502183406113537,0.3065335826903547,0.9942254082039028,2018,281.6,619.0,1.1497727272727272,0.4224890829694323,11.0,0.0,54920,2.25962372737463,2142.228699,11367.49787,0.75,0.0,0.2827510917030568,0.0114791518561092,0.0057745917960971,2527.210987,3158.99992,0.0254680824334467,0.3645294039559272,0.75,817.7162466,279,225.0
26,7800,34.017724867724866,0.3884320175438596,36173,0.0783302363117585,0.0789473684210526,0.3151928549386565,0.9692307692307692,2018,281.6,2676.0,1.5933333333333333,0.2683662280701754,93.0,8.0,257174,2.469899484212873,10868.97262,40392.75902,0.75,13016.0,0.2642543859649123,0.0075583491880031,0.0307692307692307,14519.53186,15990.53334,0.0257003080395127,32.97102564102564,0.75,5523.092738,787,154.95
27,5570,21.07037701974865,0.2973507315144326,19523,0.0431895584214808,0.1419533412415974,0.2756446919125842,1.0,2004,186.7,2480.0,0.823170731707317,0.2558323448003163,0.0,0.0,117362,2.4068437585288867,5453.002862,21511.5428,4.75,5192.0,0.3048635824436536,0.0059472801245154,0.0,5840.92481,5463.389369,0.0508594989958558,21.07037701974865,4.0,2515.387958,290,161.0
28,19840,40.198214285714286,0.2731397459165154,27476,0.08602616993452,0.2223230490018148,0.2825290725709144,0.1693548387096774,2004,186.7,2418.0,1.0002000400080016,0.2949183303085299,0.0,0.0,135066,2.49499906986813,6620.696538,23277.81845,4.75,0.0,0.2096188747731397,0.0069271663571924,0.8306451612903226,6236.804723,6437.202636,0.0446663686711766,6.807762096774193,4.0,2704.746185,375,249.95
